year,CBSA,CBSA_name,indicator,value
2003,13020,Bay City; MI Metropolitan Statistical Area,"Employment, indexed to 2000",94.88142196
2004,13020,Bay City; MI Metropolitan Statistical Area,"Employment, indexed to 2000",94.79062679
2005,13020,Bay City; MI Metropolitan Statistical Area,"Employment, indexed to 2000",93.05856984
2006,13020,Bay City; MI Metropolitan Statistical Area,"Employment, indexed to 2000",92.23678085
2007,13020,Bay City; MI Metropolitan Statistical Area,"Employment, indexed to 2000",90.84080502
2008,13020,Bay City; MI Metropolitan Statistical Area,"Employment, indexed to 2000",90.4160133
2009,13020,Bay City; MI Metropolitan Statistical Area,"Employment, indexed to 2000",86.90117455
2010,13020,Bay City; MI Metropolitan Statistical Area,"Employment, indexed to 2000",86.77702604
2011,13020,Bay City; MI Metropolitan Statistical Area,"Employment, indexed to 2000",86.45530538
2012,13020,Bay City; MI Metropolitan Statistical Area,"Employment, indexed to 2000",87.5369724
2013,13020,Bay City; MI Metropolitan Statistical Area,"Employment, indexed to 2000",88.50167114
2014,13020,Bay City; MI Metropolitan Statistical Area,"Employment, indexed to 2000",88.93758063
2000,13140,Beaumont-Port Arthur; TX Metropolitan Statistical Area,"Employment, indexed to 2000",100
2001,13140,Beaumont-Port Arthur; TX Metropolitan Statistical Area,"Employment, indexed to 2000",98.63379709
2002,13140,Beaumont-Port Arthur; TX Metropolitan Statistical Area,"Employment, indexed to 2000",97.61762349
2003,13140,Beaumont-Port Arthur; TX Metropolitan Statistical Area,"Employment, indexed to 2000",96.53463807
2004,13140,Beaumont-Port Arthur; TX Metropolitan Statistical Area,"Employment, indexed to 2000",94.85249961
2005,13140,Beaumont-Port Arthur; TX Metropolitan Statistical Area,"Employment, indexed to 2000",95.65184884
2006,13140,Beaumont-Port Arthur; TX Metropolitan Statistical Area,"Employment, indexed to 2000",99.32135466
2007,13140,Beaumont-Port Arthur; TX Metropolitan Statistical Area,"Employment, indexed to 2000",101.7012788
2008,13140,Beaumont-Port Arthur; TX Metropolitan Statistical Area,"Employment, indexed to 2000",102.3102413
2009,13140,Beaumont-Port Arthur; TX Metropolitan Statistical Area,"Employment, indexed to 2000",98.54497386
2010,13140,Beaumont-Port Arthur; TX Metropolitan Statistical Area,"Employment, indexed to 2000",97.65961265
2011,13140,Beaumont-Port Arthur; TX Metropolitan Statistical Area,"Employment, indexed to 2000",99.24868111
2012,13140,Beaumont-Port Arthur; TX Metropolitan Statistical Area,"Employment, indexed to 2000",98.79086766
2013,13140,Beaumont-Port Arthur; TX Metropolitan Statistical Area,"Employment, indexed to 2000",97.4631249
2014,13140,Beaumont-Port Arthur; TX Metropolitan Statistical Area,"Employment, indexed to 2000",100.3270011
2000,13220,Beckley; WV Metropolitan Statistical Area,"Employment, indexed to 2000",100
2001,13220,Beckley; WV Metropolitan Statistical Area,"Employment, indexed to 2000",100.0593625
2002,13220,Beckley; WV Metropolitan Statistical Area,"Employment, indexed to 2000",99.64168957
2003,13220,Beckley; WV Metropolitan Statistical Area,"Employment, indexed to 2000",98.48027691
2004,13220,Beckley; WV Metropolitan Statistical Area,"Employment, indexed to 2000",100.8528557
2005,13220,Beckley; WV Metropolitan Statistical Area,"Employment, indexed to 2000",103.3746949
2006,13220,Beckley; WV Metropolitan Statistical Area,"Employment, indexed to 2000",105.3394233
2007,13220,Beckley; WV Metropolitan Statistical Area,"Employment, indexed to 2000",105.3477512
2008,13220,Beckley; WV Metropolitan Statistical Area,"Employment, indexed to 2000",106.2164084
2009,13220,Beckley; WV Metropolitan Statistical Area,"Employment, indexed to 2000",103.9245456
2010,13220,Beckley; WV Metropolitan Statistical Area,"Employment, indexed to 2000",104.4980985
2011,13220,Beckley; WV Metropolitan Statistical Area,"Employment, indexed to 2000",107.8935062
2012,13220,Beckley; WV Metropolitan Statistical Area,"Employment, indexed to 2000",107.3953309
2013,13220,Beckley; WV Metropolitan Statistical Area,"Employment, indexed to 2000",104.5070669
2014,13220,Beckley; WV Metropolitan Statistical Area,"Employment, indexed to 2000",103.4103551
2000,13380,Bellingham; WA Metropolitan Statistical Area,"Employment, indexed to 2000",100
2001,13380,Bellingham; WA Metropolitan Statistical Area,"Employment, indexed to 2000",100.9217955
2002,13380,Bellingham; WA Metropolitan Statistical Area,"Employment, indexed to 2000",103.1068476
2003,13380,Bellingham; WA Metropolitan Statistical Area,"Employment, indexed to 2000",107.1859013
2004,13380,Bellingham; WA Metropolitan Statistical Area,"Employment, indexed to 2000",110.411642
2005,13380,Bellingham; WA Metropolitan Statistical Area,"Employment, indexed to 2000",114.5113492
2006,13380,Bellingham; WA Metropolitan Statistical Area,"Employment, indexed to 2000",116.7959998
2007,13380,Bellingham; WA Metropolitan Statistical Area,"Employment, indexed to 2000",120.0699771
2008,13380,Bellingham; WA Metropolitan Statistical Area,"Employment, indexed to 2000",121.3977757
2009,13380,Bellingham; WA Metropolitan Statistical Area,"Employment, indexed to 2000",115.1603019
2010,13380,Bellingham; WA Metropolitan Statistical Area,"Employment, indexed to 2000",113.3137216
2011,13380,Bellingham; WA Metropolitan Statistical Area,"Employment, indexed to 2000",115.2040546
2012,13380,Bellingham; WA Metropolitan Statistical Area,"Employment, indexed to 2000",117.6111311
2013,13380,Bellingham; WA Metropolitan Statistical Area,"Employment, indexed to 2000",119.6026931
2014,13380,Bellingham; WA Metropolitan Statistical Area,"Employment, indexed to 2000",121.5636826
2000,13460,Bend-Redmond; OR Metropolitan Statistical Area,"Employment, indexed to 2000",100
2001,13460,Bend-Redmond; OR Metropolitan Statistical Area,"Employment, indexed to 2000",101.6264717
2002,13460,Bend-Redmond; OR Metropolitan Statistical Area,"Employment, indexed to 2000",103.246739
2003,13460,Bend-Redmond; OR Metropolitan Statistical Area,"Employment, indexed to 2000",106.9345397
2004,13460,Bend-Redmond; OR Metropolitan Statistical Area,"Employment, indexed to 2000",114.007219
2005,13460,Bend-Redmond; OR Metropolitan Statistical Area,"Employment, indexed to 2000",122.5643983
2006,13460,Bend-Redmond; OR Metropolitan Statistical Area,"Employment, indexed to 2000",131.3389149
2007,13460,Bend-Redmond; OR Metropolitan Statistical Area,"Employment, indexed to 2000",134.2113811
2008,13460,Bend-Redmond; OR Metropolitan Statistical Area,"Employment, indexed to 2000",128.5916321
2009,13460,Bend-Redmond; OR Metropolitan Statistical Area,"Employment, indexed to 2000",116.7513997
2010,13460,Bend-Redmond; OR Metropolitan Statistical Area,"Employment, indexed to 2000",115.0887963
2011,13460,Bend-Redmond; OR Metropolitan Statistical Area,"Employment, indexed to 2000",115.2690896
2012,13460,Bend-Redmond; OR Metropolitan Statistical Area,"Employment, indexed to 2000",116.8793203
2013,13460,Bend-Redmond; OR Metropolitan Statistical Area,"Employment, indexed to 2000",122.5490697
2014,13460,Bend-Redmond; OR Metropolitan Statistical Area,"Employment, indexed to 2000",129.8856196
2000,13740,Billings; MT Metropolitan Statistical Area,"Employment, indexed to 2000",100
2001,13740,Billings; MT Metropolitan Statistical Area,"Employment, indexed to 2000",101.4692422
2002,13740,Billings; MT Metropolitan Statistical Area,"Employment, indexed to 2000",105.3439307
2003,13740,Billings; MT Metropolitan Statistical Area,"Employment, indexed to 2000",106.7256785
2004,13740,Billings; MT Metropolitan Statistical Area,"Employment, indexed to 2000",109.5286692
2005,13740,Billings; MT Metropolitan Statistical Area,"Employment, indexed to 2000",113.353052
2006,13740,Billings; MT Metropolitan Statistical Area,"Employment, indexed to 2000",115.6293468
2007,13740,Billings; MT Metropolitan Statistical Area,"Employment, indexed to 2000",119.5997457
2008,13740,Billings; MT Metropolitan Statistical Area,"Employment, indexed to 2000",120.9467553
2009,13740,Billings; MT Metropolitan Statistical Area,"Employment, indexed to 2000",118.4069684
2010,13740,Billings; MT Metropolitan Statistical Area,"Employment, indexed to 2000",115.4291332
2011,13740,Billings; MT Metropolitan Statistical Area,"Employment, indexed to 2000",116.7745572
2012,13740,Billings; MT Metropolitan Statistical Area,"Employment, indexed to 2000",120.0187673
2013,13740,Billings; MT Metropolitan Statistical Area,"Employment, indexed to 2000",121.4996851
2014,13740,Billings; MT Metropolitan Statistical Area,"Employment, indexed to 2000",122.3155303
2000,13780,Binghamton; NY Metropolitan Statistical Area,"Employment, indexed to 2000",100
2001,13780,Binghamton; NY Metropolitan Statistical Area,"Employment, indexed to 2000",99.69681561
2002,13780,Binghamton; NY Metropolitan Statistical Area,"Employment, indexed to 2000",96.9538886
2003,13780,Binghamton; NY Metropolitan Statistical Area,"Employment, indexed to 2000",94.73985452
2004,13780,Binghamton; NY Metropolitan Statistical Area,"Employment, indexed to 2000",94.50012733
2005,13780,Binghamton; NY Metropolitan Statistical Area,"Employment, indexed to 2000",94.21784649
2006,13780,Binghamton; NY Metropolitan Statistical Area,"Employment, indexed to 2000",95.00421804
2007,13780,Binghamton; NY Metropolitan Statistical Area,"Employment, indexed to 2000",95.98145889
2008,13780,Binghamton; NY Metropolitan Statistical Area,"Employment, indexed to 2000",96.27784133
2009,13780,Binghamton; NY Metropolitan Statistical Area,"Employment, indexed to 2000",93.32919686
2010,13780,Binghamton; NY Metropolitan Statistical Area,"Employment, indexed to 2000",91.66130944
2011,13780,Binghamton; NY Metropolitan Statistical Area,"Employment, indexed to 2000",90.98318841
2012,13780,Binghamton; NY Metropolitan Statistical Area,"Employment, indexed to 2000",90.28698414
2013,13780,Binghamton; NY Metropolitan Statistical Area,"Employment, indexed to 2000",89.26461817
2014,13780,Binghamton; NY Metropolitan Statistical Area,"Employment, indexed to 2000",88.53067139
2000,13820,Birmingham-Hoover; AL Metropolitan Statistical Area,"Employment, indexed to 2000",100
2001,13820,Birmingham-Hoover; AL Metropolitan Statistical Area,"Employment, indexed to 2000",99.77940546
2002,13820,Birmingham-Hoover; AL Metropolitan Statistical Area,"Employment, indexed to 2000",98.42896447
2003,13820,Birmingham-Hoover; AL Metropolitan Statistical Area,"Employment, indexed to 2000",97.78305647
2004,13820,Birmingham-Hoover; AL Metropolitan Statistical Area,"Employment, indexed to 2000",98.78903489
2005,13820,Birmingham-Hoover; AL Metropolitan Statistical Area,"Employment, indexed to 2000",100.2297565
2006,13820,Birmingham-Hoover; AL Metropolitan Statistical Area,"Employment, indexed to 2000",102.0574605
2007,13820,Birmingham-Hoover; AL Metropolitan Statistical Area,"Employment, indexed to 2000",102.9973735
2008,13820,Birmingham-Hoover; AL Metropolitan Statistical Area,"Employment, indexed to 2000",102.2200804
2009,13820,Birmingham-Hoover; AL Metropolitan Statistical Area,"Employment, indexed to 2000",96.57465441
2010,13820,Birmingham-Hoover; AL Metropolitan Statistical Area,"Employment, indexed to 2000",95.04072573
2011,13820,Birmingham-Hoover; AL Metropolitan Statistical Area,"Employment, indexed to 2000",95.36594631
2012,13820,Birmingham-Hoover; AL Metropolitan Statistical Area,"Employment, indexed to 2000",96.88327253
2013,13820,Birmingham-Hoover; AL Metropolitan Statistical Area,"Employment, indexed to 2000",98.00451174
2014,13820,Birmingham-Hoover; AL Metropolitan Statistical Area,"Employment, indexed to 2000",98.86051341
2000,13900,Bismarck; ND Metropolitan Statistical Area,"Employment, indexed to 2000",100
2001,13900,Bismarck; ND Metropolitan Statistical Area,"Employment, indexed to 2000",101.09113
2002,13900,Bismarck; ND Metropolitan Statistical Area,"Employment, indexed to 2000",101.1681697
2003,13900,Bismarck; ND Metropolitan Statistical Area,"Employment, indexed to 2000",103.2939339
2004,13900,Bismarck; ND Metropolitan Statistical Area,"Employment, indexed to 2000",106.0622268
2005,13900,Bismarck; ND Metropolitan Statistical Area,"Employment, indexed to 2000",108.5917853
2006,13900,Bismarck; ND Metropolitan Statistical Area,"Employment, indexed to 2000",111.8138154
2007,13900,Bismarck; ND Metropolitan Statistical Area,"Employment, indexed to 2000",114.3876496
2008,13900,Bismarck; ND Metropolitan Statistical Area,"Employment, indexed to 2000",115.9636869
2009,13900,Bismarck; ND Metropolitan Statistical Area,"Employment, indexed to 2000",117.8363712
2010,13900,Bismarck; ND Metropolitan Statistical Area,"Employment, indexed to 2000",119.2406189
2011,13900,Bismarck; ND Metropolitan Statistical Area,"Employment, indexed to 2000",122.2733262
2012,13900,Bismarck; ND Metropolitan Statistical Area,"Employment, indexed to 2000",127.413202
2013,13900,Bismarck; ND Metropolitan Statistical Area,"Employment, indexed to 2000",131.3714482
2014,13900,Bismarck; ND Metropolitan Statistical Area,"Employment, indexed to 2000",133.8112156
2000,13980,Blacksburg-Christiansburg-Radford; VA Metropolitan Statist,"Employment, indexed to 2000",100
2001,13980,Blacksburg-Christiansburg-Radford; VA Metropolitan Statist,"Employment, indexed to 2000",99.09587503
2002,13980,Blacksburg-Christiansburg-Radford; VA Metropolitan Statist,"Employment, indexed to 2000",98.32598521
2003,13980,Blacksburg-Christiansburg-Radford; VA Metropolitan Statist,"Employment, indexed to 2000",100.8805773
2004,13980,Blacksburg-Christiansburg-Radford; VA Metropolitan Statist,"Employment, indexed to 2000",101.0895797
2005,13980,Blacksburg-Christiansburg-Radford; VA Metropolitan Statist,"Employment, indexed to 2000",101.9484718
2006,13980,Blacksburg-Christiansburg-Radford; VA Metropolitan Statist,"Employment, indexed to 2000",102.2314432
2007,13980,Blacksburg-Christiansburg-Radford; VA Metropolitan Statist,"Employment, indexed to 2000",101.9004451
2008,13980,Blacksburg-Christiansburg-Radford; VA Metropolitan Statist,"Employment, indexed to 2000",102.5078958
2009,13980,Blacksburg-Christiansburg-Radford; VA Metropolitan Statist,"Employment, indexed to 2000",99.03787054
2010,13980,Blacksburg-Christiansburg-Radford; VA Metropolitan Statist,"Employment, indexed to 2000",97.99631751
2011,13980,Blacksburg-Christiansburg-Radford; VA Metropolitan Statist,"Employment, indexed to 2000",99.87095332
2012,13980,Blacksburg-Christiansburg-Radford; VA Metropolitan Statist,"Employment, indexed to 2000",102.0133943
2013,13980,Blacksburg-Christiansburg-Radford; VA Metropolitan Statist,"Employment, indexed to 2000",103.3027967
2014,13980,Blacksburg-Christiansburg-Radford; VA Metropolitan Statist,"Employment, indexed to 2000",104.1820436
2000,14010,Bloomington; IL Metropolitan Statistical Area,"Employment, indexed to 2000",100
2001,14010,Bloomington; IL Metropolitan Statistical Area,"Employment, indexed to 2000",101.132818
2002,14010,Bloomington; IL Metropolitan Statistical Area,"Employment, indexed to 2000",101.0880562
2003,14010,Bloomington; IL Metropolitan Statistical Area,"Employment, indexed to 2000",99.43824947
2004,14010,Bloomington; IL Metropolitan Statistical Area,"Employment, indexed to 2000",97.60899044
2005,14010,Bloomington; IL Metropolitan Statistical Area,"Employment, indexed to 2000",97.94753957
2006,14010,Bloomington; IL Metropolitan Statistical Area,"Employment, indexed to 2000",98.48630157
2007,14010,Bloomington; IL Metropolitan Statistical Area,"Employment, indexed to 2000",99.69051566
2008,14010,Bloomington; IL Metropolitan Statistical Area,"Employment, indexed to 2000",101.1541862
2009,14010,Bloomington; IL Metropolitan Statistical Area,"Employment, indexed to 2000",99.76292447
2010,14010,Bloomington; IL Metropolitan Statistical Area,"Employment, indexed to 2000",99.62904413
2011,14010,Bloomington; IL Metropolitan Statistical Area,"Employment, indexed to 2000",99.32472462
2012,14010,Bloomington; IL Metropolitan Statistical Area,"Employment, indexed to 2000",99.74418932
2013,14010,Bloomington; IL Metropolitan Statistical Area,"Employment, indexed to 2000",99.24036583
2014,14010,Bloomington; IL Metropolitan Statistical Area,"Employment, indexed to 2000",97.94450144
2000,14020,Bloomington; IN Metropolitan Statistical Area,"Employment, indexed to 2000",100
2001,14020,Bloomington; IN Metropolitan Statistical Area,"Employment, indexed to 2000",100.919037
2002,14020,Bloomington; IN Metropolitan Statistical Area,"Employment, indexed to 2000",100.1929665
2003,14020,Bloomington; IN Metropolitan Statistical Area,"Employment, indexed to 2000",100.7563744
2004,14020,Bloomington; IN Metropolitan Statistical Area,"Employment, indexed to 2000",102.2575722
2005,14020,Bloomington; IN Metropolitan Statistical Area,"Employment, indexed to 2000",102.9639384
2006,14020,Bloomington; IN Metropolitan Statistical Area,"Employment, indexed to 2000",103.8606891
2007,14020,Bloomington; IN Metropolitan Statistical Area,"Employment, indexed to 2000",104.94565
2008,14020,Bloomington; IN Metropolitan Statistical Area,"Employment, indexed to 2000",105.3053559
2009,14020,Bloomington; IN Metropolitan Statistical Area,"Employment, indexed to 2000",103.991553
2010,14020,Bloomington; IN Metropolitan Statistical Area,"Employment, indexed to 2000",102.8868877
2011,14020,Bloomington; IN Metropolitan Statistical Area,"Employment, indexed to 2000",102.9566002
2012,14020,Bloomington; IN Metropolitan Statistical Area,"Employment, indexed to 2000",103.3065219
2013,14020,Bloomington; IN Metropolitan Statistical Area,"Employment, indexed to 2000",103.2537958
2014,14020,Bloomington; IN Metropolitan Statistical Area,"Employment, indexed to 2000",103.5944768
2000,14100,Bloomsburg-Berwick; PA Metropolitan Statistical Area,"Employment, indexed to 2000",100
2001,14100,Bloomsburg-Berwick; PA Metropolitan Statistical Area,"Employment, indexed to 2000",98.50649433
2002,14100,Bloomsburg-Berwick; PA Metropolitan Statistical Area,"Employment, indexed to 2000",99.32661725
2003,14100,Bloomsburg-Berwick; PA Metropolitan Statistical Area,"Employment, indexed to 2000",99.58841792
2004,14100,Bloomsburg-Berwick; PA Metropolitan Statistical Area,"Employment, indexed to 2000",101.3095102
2005,14100,Bloomsburg-Berwick; PA Metropolitan Statistical Area,"Employment, indexed to 2000",103.4191218
2006,14100,Bloomsburg-Berwick; PA Metropolitan Statistical Area,"Employment, indexed to 2000",106.1734778
2007,14100,Bloomsburg-Berwick; PA Metropolitan Statistical Area,"Employment, indexed to 2000",108.4572008
2008,14100,Bloomsburg-Berwick; PA Metropolitan Statistical Area,"Employment, indexed to 2000",110.3128683
2009,14100,Bloomsburg-Berwick; PA Metropolitan Statistical Area,"Employment, indexed to 2000",108.3233859
2010,14100,Bloomsburg-Berwick; PA Metropolitan Statistical Area,"Employment, indexed to 2000",109.1597288
2011,14100,Bloomsburg-Berwick; PA Metropolitan Statistical Area,"Employment, indexed to 2000",110.5946905
2012,14100,Bloomsburg-Berwick; PA Metropolitan Statistical Area,"Employment, indexed to 2000",113.5799278
2013,14100,Bloomsburg-Berwick; PA Metropolitan Statistical Area,"Employment, indexed to 2000",114.1425585
2014,14100,Bloomsburg-Berwick; PA Metropolitan Statistical Area,"Employment, indexed to 2000",111.816258
2000,14260,Boise City; ID Metropolitan Statistical Area,"Employment, indexed to 2000",100
2001,14260,Boise City; ID Metropolitan Statistical Area,"Employment, indexed to 2000",102.0211679
2002,14260,Boise City; ID Metropolitan Statistical Area,"Employment, indexed to 2000",101.9928843
2003,14260,Boise City; ID Metropolitan Statistical Area,"Employment, indexed to 2000",102.1278495
2004,14260,Boise City; ID Metropolitan Statistical Area,"Employment, indexed to 2000",105.1448519
2005,14260,Boise City; ID Metropolitan Statistical Area,"Employment, indexed to 2000",110.6197212
2006,14260,Boise City; ID Metropolitan Statistical Area,"Employment, indexed to 2000",117.6881939
2007,14260,Boise City; ID Metropolitan Statistical Area,"Employment, indexed to 2000",119.6289525
2008,14260,Boise City; ID Metropolitan Statistical Area,"Employment, indexed to 2000",118.2900692
2009,14260,Boise City; ID Metropolitan Statistical Area,"Employment, indexed to 2000",110.842596
2010,14260,Boise City; ID Metropolitan Statistical Area,"Employment, indexed to 2000",109.9691981
2011,14260,Boise City; ID Metropolitan Statistical Area,"Employment, indexed to 2000",111.8937827
2012,14260,Boise City; ID Metropolitan Statistical Area,"Employment, indexed to 2000",115.0650251
2013,14260,Boise City; ID Metropolitan Statistical Area,"Employment, indexed to 2000",118.6176563
2014,14260,Boise City; ID Metropolitan Statistical Area,"Employment, indexed to 2000",122.181559
2000,14460,Boston-Cambridge-Newton; MA-NH Metropolitan Statistical Ar,"Employment, indexed to 2000",100
2001,14460,Boston-Cambridge-Newton; MA-NH Metropolitan Statistical Ar,"Employment, indexed to 2000",100.4603769
2002,14460,Boston-Cambridge-Newton; MA-NH Metropolitan Statistical Ar,"Employment, indexed to 2000",97.56547877
2003,14460,Boston-Cambridge-Newton; MA-NH Metropolitan Statistical Ar,"Employment, indexed to 2000",95.29098459
2004,14460,Boston-Cambridge-Newton; MA-NH Metropolitan Statistical Ar,"Employment, indexed to 2000",95.11050742
2005,14460,Boston-Cambridge-Newton; MA-NH Metropolitan Statistical Ar,"Employment, indexed to 2000",96.00162915
2006,14460,Boston-Cambridge-Newton; MA-NH Metropolitan Statistical Ar,"Employment, indexed to 2000",97.35624698
2007,14460,Boston-Cambridge-Newton; MA-NH Metropolitan Statistical Ar,"Employment, indexed to 2000",98.90425743
2008,14460,Boston-Cambridge-Newton; MA-NH Metropolitan Statistical Ar,"Employment, indexed to 2000",99.67209611
2009,14460,Boston-Cambridge-Newton; MA-NH Metropolitan Statistical Ar,"Employment, indexed to 2000",96.51222793
2010,14460,Boston-Cambridge-Newton; MA-NH Metropolitan Statistical Ar,"Employment, indexed to 2000",96.85699608
2011,14460,Boston-Cambridge-Newton; MA-NH Metropolitan Statistical Ar,"Employment, indexed to 2000",97.98504321
2012,14460,Boston-Cambridge-Newton; MA-NH Metropolitan Statistical Ar,"Employment, indexed to 2000",99.64177394
2013,14460,Boston-Cambridge-Newton; MA-NH Metropolitan Statistical Ar,"Employment, indexed to 2000",101.0363467
2014,14460,Boston-Cambridge-Newton; MA-NH Metropolitan Statistical Ar,"Employment, indexed to 2000",102.7809327
2000,14500,Boulder; CO Metropolitan Statistical Area,"Employment, indexed to 2000",100
2001,14500,Boulder; CO Metropolitan Statistical Area,"Employment, indexed to 2000",101.4785695
2002,14500,Boulder; CO Metropolitan Statistical Area,"Employment, indexed to 2000",97.9509298
2003,14500,Boulder; CO Metropolitan Statistical Area,"Employment, indexed to 2000",95.258556
2004,14500,Boulder; CO Metropolitan Statistical Area,"Employment, indexed to 2000",96.13769723
2005,14500,Boulder; CO Metropolitan Statistical Area,"Employment, indexed to 2000",97.55762499
2006,14500,Boulder; CO Metropolitan Statistical Area,"Employment, indexed to 2000",98.98160745
2007,14500,Boulder; CO Metropolitan Statistical Area,"Employment, indexed to 2000",101.1185494
2008,14500,Boulder; CO Metropolitan Statistical Area,"Employment, indexed to 2000",102.0389637
2009,14500,Boulder; CO Metropolitan Statistical Area,"Employment, indexed to 2000",97.18489622
2010,14500,Boulder; CO Metropolitan Statistical Area,"Employment, indexed to 2000",97.13418236
2011,14500,Boulder; CO Metropolitan Statistical Area,"Employment, indexed to 2000",99.88658975
2012,14500,Boulder; CO Metropolitan Statistical Area,"Employment, indexed to 2000",102.5293995
2013,14500,Boulder; CO Metropolitan Statistical Area,"Employment, indexed to 2000",104.9347982
2014,14500,Boulder; CO Metropolitan Statistical Area,"Employment, indexed to 2000",107.7981346
2000,14540,Bowling Green; KY Metropolitan Statistical Area,"Employment, indexed to 2000",100
2001,14540,Bowling Green; KY Metropolitan Statistical Area,"Employment, indexed to 2000",98.67577902
2002,14540,Bowling Green; KY Metropolitan Statistical Area,"Employment, indexed to 2000",98.02414334
2003,14540,Bowling Green; KY Metropolitan Statistical Area,"Employment, indexed to 2000",98.55389033
2004,14540,Bowling Green; KY Metropolitan Statistical Area,"Employment, indexed to 2000",100.2808421
2005,14540,Bowling Green; KY Metropolitan Statistical Area,"Employment, indexed to 2000",104.1839171
2006,14540,Bowling Green; KY Metropolitan Statistical Area,"Employment, indexed to 2000",105.6018987
2007,14540,Bowling Green; KY Metropolitan Statistical Area,"Employment, indexed to 2000",107.9810721
2008,14540,Bowling Green; KY Metropolitan Statistical Area,"Employment, indexed to 2000",107.257358
2009,14540,Bowling Green; KY Metropolitan Statistical Area,"Employment, indexed to 2000",101.418128
2010,14540,Bowling Green; KY Metropolitan Statistical Area,"Employment, indexed to 2000",102.5225978
2011,14540,Bowling Green; KY Metropolitan Statistical Area,"Employment, indexed to 2000",105.2555707
2012,14540,Bowling Green; KY Metropolitan Statistical Area,"Employment, indexed to 2000",107.8486353
2013,14540,Bowling Green; KY Metropolitan Statistical Area,"Employment, indexed to 2000",109.6612901
2014,14540,Bowling Green; KY Metropolitan Statistical Area,"Employment, indexed to 2000",111.5165766
2000,14740,Bremerton-Silverdale; WA Metropolitan Statistical Area,"Employment, indexed to 2000",100
2001,14740,Bremerton-Silverdale; WA Metropolitan Statistical Area,"Employment, indexed to 2000",101.7425469
2002,14740,Bremerton-Silverdale; WA Metropolitan Statistical Area,"Employment, indexed to 2000",105.4417171
2003,14740,Bremerton-Silverdale; WA Metropolitan Statistical Area,"Employment, indexed to 2000",108.6487378
2004,14740,Bremerton-Silverdale; WA Metropolitan Statistical Area,"Employment, indexed to 2000",112.1364926
2005,14740,Bremerton-Silverdale; WA Metropolitan Statistical Area,"Employment, indexed to 2000",114.6120082
2006,14740,Bremerton-Silverdale; WA Metropolitan Statistical Area,"Employment, indexed to 2000",117.3907432
2007,14740,Bremerton-Silverdale; WA Metropolitan Statistical Area,"Employment, indexed to 2000",117.2745912
2008,14740,Bremerton-Silverdale; WA Metropolitan Statistical Area,"Employment, indexed to 2000",117.1332928
2009,14740,Bremerton-Silverdale; WA Metropolitan Statistical Area,"Employment, indexed to 2000",113.7896304
2010,14740,Bremerton-Silverdale; WA Metropolitan Statistical Area,"Employment, indexed to 2000",112.9665873
2011,14740,Bremerton-Silverdale; WA Metropolitan Statistical Area,"Employment, indexed to 2000",112.849637
2012,14740,Bremerton-Silverdale; WA Metropolitan Statistical Area,"Employment, indexed to 2000",112.2986798
2013,14740,Bremerton-Silverdale; WA Metropolitan Statistical Area,"Employment, indexed to 2000",112.668823
2014,14740,Bremerton-Silverdale; WA Metropolitan Statistical Area,"Employment, indexed to 2000",115.4129651
2000,14860,Bridgeport-Stamford-Norwalk; CT Metropolitan Statistical A,"Employment, indexed to 2000",100
2001,14860,Bridgeport-Stamford-Norwalk; CT Metropolitan Statistical A,"Employment, indexed to 2000",98.51613402
2002,14860,Bridgeport-Stamford-Norwalk; CT Metropolitan Statistical A,"Employment, indexed to 2000",97.16388658
2003,14860,Bridgeport-Stamford-Norwalk; CT Metropolitan Statistical A,"Employment, indexed to 2000",96.28777351
2004,14860,Bridgeport-Stamford-Norwalk; CT Metropolitan Statistical A,"Employment, indexed to 2000",95.91443481
2005,14860,Bridgeport-Stamford-Norwalk; CT Metropolitan Statistical A,"Employment, indexed to 2000",96.49672825
2006,14860,Bridgeport-Stamford-Norwalk; CT Metropolitan Statistical A,"Employment, indexed to 2000",97.22540806
2007,14860,Bridgeport-Stamford-Norwalk; CT Metropolitan Statistical A,"Employment, indexed to 2000",98.5813753
2008,14860,Bridgeport-Stamford-Norwalk; CT Metropolitan Statistical A,"Employment, indexed to 2000",98.08688695
2009,14860,Bridgeport-Stamford-Norwalk; CT Metropolitan Statistical A,"Employment, indexed to 2000",93.44197079
2010,14860,Bridgeport-Stamford-Norwalk; CT Metropolitan Statistical A,"Employment, indexed to 2000",92.79704216
2011,14860,Bridgeport-Stamford-Norwalk; CT Metropolitan Statistical A,"Employment, indexed to 2000",93.86767625
2012,14860,Bridgeport-Stamford-Norwalk; CT Metropolitan Statistical A,"Employment, indexed to 2000",94.95653069
2013,14860,Bridgeport-Stamford-Norwalk; CT Metropolitan Statistical A,"Employment, indexed to 2000",95.9442823
2014,14860,Bridgeport-Stamford-Norwalk; CT Metropolitan Statistical A,"Employment, indexed to 2000",96.70782131
2000,15180,Brownsville-Harlingen; TX Metropolitan Statistical Area,"Employment, indexed to 2000",100
2001,15180,Brownsville-Harlingen; TX Metropolitan Statistical Area,"Employment, indexed to 2000",102.488721
2002,15180,Brownsville-Harlingen; TX Metropolitan Statistical Area,"Employment, indexed to 2000",105.2629207
2003,15180,Brownsville-Harlingen; TX Metropolitan Statistical Area,"Employment, indexed to 2000",105.5347879
2004,15180,Brownsville-Harlingen; TX Metropolitan Statistical Area,"Employment, indexed to 2000",106.0027133
