year,CBSA,CBSA_name,indicator,value
2010,26140,Homosassa Springs; FL Metropolitan Statistical Area,"Output per Person, indexed to 2000",97.238229636
2011,26140,Homosassa Springs; FL Metropolitan Statistical Area,"Output per Person, indexed to 2000",95.029688739
2012,26140,Homosassa Springs; FL Metropolitan Statistical Area,"Output per Person, indexed to 2000",93.722032031
2013,26140,Homosassa Springs; FL Metropolitan Statistical Area,"Output per Person, indexed to 2000",90.830674779
2014,26140,Homosassa Springs; FL Metropolitan Statistical Area,"Output per Person, indexed to 2000",90.016261592
2000,26300,Hot Springs; AR Metropolitan Statistical Area,"Output per Person, indexed to 2000",0
2001,26300,Hot Springs; AR Metropolitan Statistical Area,"Output per Person, indexed to 2000",99.10505366
2002,26300,Hot Springs; AR Metropolitan Statistical Area,"Output per Person, indexed to 2000",99.657176552
2003,26300,Hot Springs; AR Metropolitan Statistical Area,"Output per Person, indexed to 2000",103.88124229
2004,26300,Hot Springs; AR Metropolitan Statistical Area,"Output per Person, indexed to 2000",107.08458428
2005,26300,Hot Springs; AR Metropolitan Statistical Area,"Output per Person, indexed to 2000",109.91936686
2006,26300,Hot Springs; AR Metropolitan Statistical Area,"Output per Person, indexed to 2000",110.38280728
2007,26300,Hot Springs; AR Metropolitan Statistical Area,"Output per Person, indexed to 2000",112.55665118
2008,26300,Hot Springs; AR Metropolitan Statistical Area,"Output per Person, indexed to 2000",111.76794964
2009,26300,Hot Springs; AR Metropolitan Statistical Area,"Output per Person, indexed to 2000",111.31836585
2010,26300,Hot Springs; AR Metropolitan Statistical Area,"Output per Person, indexed to 2000",113.29221127
2011,26300,Hot Springs; AR Metropolitan Statistical Area,"Output per Person, indexed to 2000",123.80809157
2012,26300,Hot Springs; AR Metropolitan Statistical Area,"Output per Person, indexed to 2000",112.27909958
2013,26300,Hot Springs; AR Metropolitan Statistical Area,"Output per Person, indexed to 2000",110.65322446
2014,26300,Hot Springs; AR Metropolitan Statistical Area,"Output per Person, indexed to 2000",112.38460734
2000,26380,Houma-Thibodaux; LA Metropolitan Statistical Area,"Output per Person, indexed to 2000",0
2001,26380,Houma-Thibodaux; LA Metropolitan Statistical Area,"Output per Person, indexed to 2000",109.66080064
2002,26380,Houma-Thibodaux; LA Metropolitan Statistical Area,"Output per Person, indexed to 2000",103.70332986
2003,26380,Houma-Thibodaux; LA Metropolitan Statistical Area,"Output per Person, indexed to 2000",100.39385905
2004,26380,Houma-Thibodaux; LA Metropolitan Statistical Area,"Output per Person, indexed to 2000",99.424379127
2005,26380,Houma-Thibodaux; LA Metropolitan Statistical Area,"Output per Person, indexed to 2000",105.07901926
2006,26380,Houma-Thibodaux; LA Metropolitan Statistical Area,"Output per Person, indexed to 2000",120.6373244
2007,26380,Houma-Thibodaux; LA Metropolitan Statistical Area,"Output per Person, indexed to 2000",124.963872
2008,26380,Houma-Thibodaux; LA Metropolitan Statistical Area,"Output per Person, indexed to 2000",130.60899308
2009,26380,Houma-Thibodaux; LA Metropolitan Statistical Area,"Output per Person, indexed to 2000",131.29090423
2010,26380,Houma-Thibodaux; LA Metropolitan Statistical Area,"Output per Person, indexed to 2000",133.48546621
2011,26380,Houma-Thibodaux; LA Metropolitan Statistical Area,"Output per Person, indexed to 2000",133.39129659
2012,26380,Houma-Thibodaux; LA Metropolitan Statistical Area,"Output per Person, indexed to 2000",140.30579986
2013,26380,Houma-Thibodaux; LA Metropolitan Statistical Area,"Output per Person, indexed to 2000",141.33472467
2014,26380,Houma-Thibodaux; LA Metropolitan Statistical Area,"Output per Person, indexed to 2000",144.67430733
2000,26420,Houston-The Woodlands-Sugar Land; TX Metropolitan Statistical Area,"Output per Person, indexed to 2000",0
2001,26420,Houston-The Woodlands-Sugar Land; TX Metropolitan Statistical Area,"Output per Person, indexed to 2000",104.62330314
2002,26420,Houston-The Woodlands-Sugar Land; TX Metropolitan Statistical Area,"Output per Person, indexed to 2000",103.82667672
2003,26420,Houston-The Woodlands-Sugar Land; TX Metropolitan Statistical Area,"Output per Person, indexed to 2000",100.87268608
2004,26420,Houston-The Woodlands-Sugar Land; TX Metropolitan Statistical Area,"Output per Person, indexed to 2000",104.44008516
2005,26420,Houston-The Woodlands-Sugar Land; TX Metropolitan Statistical Area,"Output per Person, indexed to 2000",102.74601461
2006,26420,Houston-The Woodlands-Sugar Land; TX Metropolitan Statistical Area,"Output per Person, indexed to 2000",105.24149953
2007,26420,Houston-The Woodlands-Sugar Land; TX Metropolitan Statistical Area,"Output per Person, indexed to 2000",108.53713804
2008,26420,Houston-The Woodlands-Sugar Land; TX Metropolitan Statistical Area,"Output per Person, indexed to 2000",105.49089305
2009,26420,Houston-The Woodlands-Sugar Land; TX Metropolitan Statistical Area,"Output per Person, indexed to 2000",102.98663352
2010,26420,Houston-The Woodlands-Sugar Land; TX Metropolitan Statistical Area,"Output per Person, indexed to 2000",103.22216443
2011,26420,Houston-The Woodlands-Sugar Land; TX Metropolitan Statistical Area,"Output per Person, indexed to 2000",104.85077898
2012,26420,Houston-The Woodlands-Sugar Land; TX Metropolitan Statistical Area,"Output per Person, indexed to 2000",110.53933705
2013,26420,Houston-The Woodlands-Sugar Land; TX Metropolitan Statistical Area,"Output per Person, indexed to 2000",113.88225936
2014,26420,Houston-The Woodlands-Sugar Land; TX Metropolitan Statistical Area,"Output per Person, indexed to 2000",117.02777547
2000,26580,Huntington-Ashland; WV-KY-OH Metropolitan Statistical Area,"Output per Person, indexed to 2000",0
2001,26580,Huntington-Ashland; WV-KY-OH Metropolitan Statistical Area,"Output per Person, indexed to 2000",101.52940566
2002,26580,Huntington-Ashland; WV-KY-OH Metropolitan Statistical Area,"Output per Person, indexed to 2000",102.70280816
2003,26580,Huntington-Ashland; WV-KY-OH Metropolitan Statistical Area,"Output per Person, indexed to 2000",101.24793496
2004,26580,Huntington-Ashland; WV-KY-OH Metropolitan Statistical Area,"Output per Person, indexed to 2000",102.83439105
2005,26580,Huntington-Ashland; WV-KY-OH Metropolitan Statistical Area,"Output per Person, indexed to 2000",104.80644904
2006,26580,Huntington-Ashland; WV-KY-OH Metropolitan Statistical Area,"Output per Person, indexed to 2000",106.39163857
2007,26580,Huntington-Ashland; WV-KY-OH Metropolitan Statistical Area,"Output per Person, indexed to 2000",105.9172279
2008,26580,Huntington-Ashland; WV-KY-OH Metropolitan Statistical Area,"Output per Person, indexed to 2000",109.62320667
2009,26580,Huntington-Ashland; WV-KY-OH Metropolitan Statistical Area,"Output per Person, indexed to 2000",108.11302596
2010,26580,Huntington-Ashland; WV-KY-OH Metropolitan Statistical Area,"Output per Person, indexed to 2000",108.384362
2011,26580,Huntington-Ashland; WV-KY-OH Metropolitan Statistical Area,"Output per Person, indexed to 2000",106.07109495
2012,26580,Huntington-Ashland; WV-KY-OH Metropolitan Statistical Area,"Output per Person, indexed to 2000",106.00024964
2013,26580,Huntington-Ashland; WV-KY-OH Metropolitan Statistical Area,"Output per Person, indexed to 2000",109.32878379
2014,26580,Huntington-Ashland; WV-KY-OH Metropolitan Statistical Area,"Output per Person, indexed to 2000",109.91237611
2000,26620,Huntsville; AL Metropolitan Statistical Area,"Output per Person, indexed to 2000",0
2001,26620,Huntsville; AL Metropolitan Statistical Area,"Output per Person, indexed to 2000",100.81499594
2002,26620,Huntsville; AL Metropolitan Statistical Area,"Output per Person, indexed to 2000",104.81489798
2003,26620,Huntsville; AL Metropolitan Statistical Area,"Output per Person, indexed to 2000",108.31117312
2004,26620,Huntsville; AL Metropolitan Statistical Area,"Output per Person, indexed to 2000",112.76136076
2005,26620,Huntsville; AL Metropolitan Statistical Area,"Output per Person, indexed to 2000",114.1847745
2006,26620,Huntsville; AL Metropolitan Statistical Area,"Output per Person, indexed to 2000",115.15422012
2007,26620,Huntsville; AL Metropolitan Statistical Area,"Output per Person, indexed to 2000",115.18078537
2008,26620,Huntsville; AL Metropolitan Statistical Area,"Output per Person, indexed to 2000",114.73830651
2009,26620,Huntsville; AL Metropolitan Statistical Area,"Output per Person, indexed to 2000",113.08491465
2010,26620,Huntsville; AL Metropolitan Statistical Area,"Output per Person, indexed to 2000",115.38076791
2011,26620,Huntsville; AL Metropolitan Statistical Area,"Output per Person, indexed to 2000",117.10754241
2012,26620,Huntsville; AL Metropolitan Statistical Area,"Output per Person, indexed to 2000",115.52804598
2013,26620,Huntsville; AL Metropolitan Statistical Area,"Output per Person, indexed to 2000",116.24419868
2014,26620,Huntsville; AL Metropolitan Statistical Area,"Output per Person, indexed to 2000",115.8898034
2000,26820,Idaho Falls; ID Metropolitan Statistical Area,"Output per Person, indexed to 2000",0
2001,26820,Idaho Falls; ID Metropolitan Statistical Area,"Output per Person, indexed to 2000",100.55868412
2002,26820,Idaho Falls; ID Metropolitan Statistical Area,"Output per Person, indexed to 2000",100.91603414
2003,26820,Idaho Falls; ID Metropolitan Statistical Area,"Output per Person, indexed to 2000",102.39668546
2004,26820,Idaho Falls; ID Metropolitan Statistical Area,"Output per Person, indexed to 2000",105.85829068
2005,26820,Idaho Falls; ID Metropolitan Statistical Area,"Output per Person, indexed to 2000",108.36807251
2006,26820,Idaho Falls; ID Metropolitan Statistical Area,"Output per Person, indexed to 2000",109.12184591
2007,26820,Idaho Falls; ID Metropolitan Statistical Area,"Output per Person, indexed to 2000",106.090812
2008,26820,Idaho Falls; ID Metropolitan Statistical Area,"Output per Person, indexed to 2000",106.70076965
2009,26820,Idaho Falls; ID Metropolitan Statistical Area,"Output per Person, indexed to 2000",101.4946573
2010,26820,Idaho Falls; ID Metropolitan Statistical Area,"Output per Person, indexed to 2000",101.44170901
2011,26820,Idaho Falls; ID Metropolitan Statistical Area,"Output per Person, indexed to 2000",97.859933295
2012,26820,Idaho Falls; ID Metropolitan Statistical Area,"Output per Person, indexed to 2000",93.815591818
2013,26820,Idaho Falls; ID Metropolitan Statistical Area,"Output per Person, indexed to 2000",91.84582698
2014,26820,Idaho Falls; ID Metropolitan Statistical Area,"Output per Person, indexed to 2000",94.059070616
2000,26900,Indianapolis-Carmel-Anderson; IN Metropolitan Statistical Area,"Output per Person, indexed to 2000",0
2001,26900,Indianapolis-Carmel-Anderson; IN Metropolitan Statistical Area,"Output per Person, indexed to 2000",99.139011551
2002,26900,Indianapolis-Carmel-Anderson; IN Metropolitan Statistical Area,"Output per Person, indexed to 2000",99.569631986
2003,26900,Indianapolis-Carmel-Anderson; IN Metropolitan Statistical Area,"Output per Person, indexed to 2000",101.74194899
2004,26900,Indianapolis-Carmel-Anderson; IN Metropolitan Statistical Area,"Output per Person, indexed to 2000",105.67863965
2005,26900,Indianapolis-Carmel-Anderson; IN Metropolitan Statistical Area,"Output per Person, indexed to 2000",105.24708953
2006,26900,Indianapolis-Carmel-Anderson; IN Metropolitan Statistical Area,"Output per Person, indexed to 2000",105.79531716
2007,26900,Indianapolis-Carmel-Anderson; IN Metropolitan Statistical Area,"Output per Person, indexed to 2000",106.69445774
2008,26900,Indianapolis-Carmel-Anderson; IN Metropolitan Statistical Area,"Output per Person, indexed to 2000",107.07200438
2009,26900,Indianapolis-Carmel-Anderson; IN Metropolitan Statistical Area,"Output per Person, indexed to 2000",102.63824808
2010,26900,Indianapolis-Carmel-Anderson; IN Metropolitan Statistical Area,"Output per Person, indexed to 2000",104.44519202
2011,26900,Indianapolis-Carmel-Anderson; IN Metropolitan Statistical Area,"Output per Person, indexed to 2000",102.71235668
2012,26900,Indianapolis-Carmel-Anderson; IN Metropolitan Statistical Area,"Output per Person, indexed to 2000",102.75290953
2013,26900,Indianapolis-Carmel-Anderson; IN Metropolitan Statistical Area,"Output per Person, indexed to 2000",104.10725653
2014,26900,Indianapolis-Carmel-Anderson; IN Metropolitan Statistical Area,"Output per Person, indexed to 2000",104.38356463
2000,26980,Iowa City; IA Metropolitan Statistical Area,"Output per Person, indexed to 2000",0
2001,26980,Iowa City; IA Metropolitan Statistical Area,"Output per Person, indexed to 2000",99.985085781
2002,26980,Iowa City; IA Metropolitan Statistical Area,"Output per Person, indexed to 2000",104.94913655
2003,26980,Iowa City; IA Metropolitan Statistical Area,"Output per Person, indexed to 2000",103.29209908
2004,26980,Iowa City; IA Metropolitan Statistical Area,"Output per Person, indexed to 2000",106.43607475
2005,26980,Iowa City; IA Metropolitan Statistical Area,"Output per Person, indexed to 2000",106.10892569
2006,26980,Iowa City; IA Metropolitan Statistical Area,"Output per Person, indexed to 2000",109.07882537
2007,26980,Iowa City; IA Metropolitan Statistical Area,"Output per Person, indexed to 2000",108.24947233
2008,26980,Iowa City; IA Metropolitan Statistical Area,"Output per Person, indexed to 2000",108.98155324
2009,26980,Iowa City; IA Metropolitan Statistical Area,"Output per Person, indexed to 2000",107.31313308
2010,26980,Iowa City; IA Metropolitan Statistical Area,"Output per Person, indexed to 2000",109.05054719
2011,26980,Iowa City; IA Metropolitan Statistical Area,"Output per Person, indexed to 2000",110.94656698
2012,26980,Iowa City; IA Metropolitan Statistical Area,"Output per Person, indexed to 2000",109.79197579
2013,26980,Iowa City; IA Metropolitan Statistical Area,"Output per Person, indexed to 2000",111.57148446
2014,26980,Iowa City; IA Metropolitan Statistical Area,"Output per Person, indexed to 2000",111.04692226
2000,27060,Ithaca; NY Metropolitan Statistical Area,"Output per Person, indexed to 2000",0
2001,27060,Ithaca; NY Metropolitan Statistical Area,"Output per Person, indexed to 2000",98.274099221
2002,27060,Ithaca; NY Metropolitan Statistical Area,"Output per Person, indexed to 2000",100.76280919
2003,27060,Ithaca; NY Metropolitan Statistical Area,"Output per Person, indexed to 2000",104.84452539
2004,27060,Ithaca; NY Metropolitan Statistical Area,"Output per Person, indexed to 2000",108.57378548
2005,27060,Ithaca; NY Metropolitan Statistical Area,"Output per Person, indexed to 2000",111.07901781
2006,27060,Ithaca; NY Metropolitan Statistical Area,"Output per Person, indexed to 2000",111.40938306
2007,27060,Ithaca; NY Metropolitan Statistical Area,"Output per Person, indexed to 2000",112.84305834
2008,27060,Ithaca; NY Metropolitan Statistical Area,"Output per Person, indexed to 2000",112.66373526
2009,27060,Ithaca; NY Metropolitan Statistical Area,"Output per Person, indexed to 2000",112.36613167
2010,27060,Ithaca; NY Metropolitan Statistical Area,"Output per Person, indexed to 2000",116.47031132
2011,27060,Ithaca; NY Metropolitan Statistical Area,"Output per Person, indexed to 2000",118.65141515
2012,27060,Ithaca; NY Metropolitan Statistical Area,"Output per Person, indexed to 2000",118.93669467
2013,27060,Ithaca; NY Metropolitan Statistical Area,"Output per Person, indexed to 2000",119.21579101
2014,27060,Ithaca; NY Metropolitan Statistical Area,"Output per Person, indexed to 2000",118.36069106
2000,27100,Jackson; MI Metropolitan Statistical Area,"Output per Person, indexed to 2000",0
2001,27100,Jackson; MI Metropolitan Statistical Area,"Output per Person, indexed to 2000",97.615603705
2002,27100,Jackson; MI Metropolitan Statistical Area,"Output per Person, indexed to 2000",98.431466182
2003,27100,Jackson; MI Metropolitan Statistical Area,"Output per Person, indexed to 2000",96.565158831
2004,27100,Jackson; MI Metropolitan Statistical Area,"Output per Person, indexed to 2000",96.067826124
2005,27100,Jackson; MI Metropolitan Statistical Area,"Output per Person, indexed to 2000",95.969805651
2006,27100,Jackson; MI Metropolitan Statistical Area,"Output per Person, indexed to 2000",94.918277198
2007,27100,Jackson; MI Metropolitan Statistical Area,"Output per Person, indexed to 2000",94.487434328
2008,27100,Jackson; MI Metropolitan Statistical Area,"Output per Person, indexed to 2000",93.516007195
2009,27100,Jackson; MI Metropolitan Statistical Area,"Output per Person, indexed to 2000",87.528887235
2010,27100,Jackson; MI Metropolitan Statistical Area,"Output per Person, indexed to 2000",92.366207863
2011,27100,Jackson; MI Metropolitan Statistical Area,"Output per Person, indexed to 2000",92.781037308
2012,27100,Jackson; MI Metropolitan Statistical Area,"Output per Person, indexed to 2000",91.649574579
2013,27100,Jackson; MI Metropolitan Statistical Area,"Output per Person, indexed to 2000",95.912796868
2014,27100,Jackson; MI Metropolitan Statistical Area,"Output per Person, indexed to 2000",98.319102123
2000,27140,Jackson; MS Metropolitan Statistical Area,"Output per Person, indexed to 2000",0
2001,27140,Jackson; MS Metropolitan Statistical Area,"Output per Person, indexed to 2000",101.82473422
2002,27140,Jackson; MS Metropolitan Statistical Area,"Output per Person, indexed to 2000",101.92941687
2003,27140,Jackson; MS Metropolitan Statistical Area,"Output per Person, indexed to 2000",104.86044482
2004,27140,Jackson; MS Metropolitan Statistical Area,"Output per Person, indexed to 2000",105.90287773
2005,27140,Jackson; MS Metropolitan Statistical Area,"Output per Person, indexed to 2000",105.54001845
2006,27140,Jackson; MS Metropolitan Statistical Area,"Output per Person, indexed to 2000",106.84614173
2007,27140,Jackson; MS Metropolitan Statistical Area,"Output per Person, indexed to 2000",107.99434153
2008,27140,Jackson; MS Metropolitan Statistical Area,"Output per Person, indexed to 2000",108.32136598
2009,27140,Jackson; MS Metropolitan Statistical Area,"Output per Person, indexed to 2000",105.99959448
2010,27140,Jackson; MS Metropolitan Statistical Area,"Output per Person, indexed to 2000",106.3141289
2011,27140,Jackson; MS Metropolitan Statistical Area,"Output per Person, indexed to 2000",106.02110862
2012,27140,Jackson; MS Metropolitan Statistical Area,"Output per Person, indexed to 2000",107.23363995
2013,27140,Jackson; MS Metropolitan Statistical Area,"Output per Person, indexed to 2000",107.15386707
2014,27140,Jackson; MS Metropolitan Statistical Area,"Output per Person, indexed to 2000",107.11822541
2000,27180,Jackson; TN Metropolitan Statistical Area,"Output per Person, indexed to 2000",0
2001,27180,Jackson; TN Metropolitan Statistical Area,"Output per Person, indexed to 2000",95.368380584
2002,27180,Jackson; TN Metropolitan Statistical Area,"Output per Person, indexed to 2000",94.803482264
2003,27180,Jackson; TN Metropolitan Statistical Area,"Output per Person, indexed to 2000",96.807059055
2004,27180,Jackson; TN Metropolitan Statistical Area,"Output per Person, indexed to 2000",99.291022423
2005,27180,Jackson; TN Metropolitan Statistical Area,"Output per Person, indexed to 2000",100.71482563
2006,27180,Jackson; TN Metropolitan Statistical Area,"Output per Person, indexed to 2000",101.35315634
2007,27180,Jackson; TN Metropolitan Statistical Area,"Output per Person, indexed to 2000",97.945196424
2008,27180,Jackson; TN Metropolitan Statistical Area,"Output per Person, indexed to 2000",96.84452661
2009,27180,Jackson; TN Metropolitan Statistical Area,"Output per Person, indexed to 2000",92.381216846
2010,27180,Jackson; TN Metropolitan Statistical Area,"Output per Person, indexed to 2000",92.689890905
2011,27180,Jackson; TN Metropolitan Statistical Area,"Output per Person, indexed to 2000",96.558705441
2012,27180,Jackson; TN Metropolitan Statistical Area,"Output per Person, indexed to 2000",99.090031598
2013,27180,Jackson; TN Metropolitan Statistical Area,"Output per Person, indexed to 2000",98.723540939
2014,27180,Jackson; TN Metropolitan Statistical Area,"Output per Person, indexed to 2000",99.656455646
2000,27260,Jacksonville; FL Metropolitan Statistical Area,"Output per Person, indexed to 2000",0
2001,27260,Jacksonville; FL Metropolitan Statistical Area,"Output per Person, indexed to 2000",99.532838056
2002,27260,Jacksonville; FL Metropolitan Statistical Area,"Output per Person, indexed to 2000",99.762323734
2003,27260,Jacksonville; FL Metropolitan Statistical Area,"Output per Person, indexed to 2000",101.40046198
2004,27260,Jacksonville; FL Metropolitan Statistical Area,"Output per Person, indexed to 2000",102.87512393
2005,27260,Jacksonville; FL Metropolitan Statistical Area,"Output per Person, indexed to 2000",106.26099249
2006,27260,Jacksonville; FL Metropolitan Statistical Area,"Output per Person, indexed to 2000",107.9818417
2007,27260,Jacksonville; FL Metropolitan Statistical Area,"Output per Person, indexed to 2000",106.12371939
2008,27260,Jacksonville; FL Metropolitan Statistical Area,"Output per Person, indexed to 2000",100.27153757
2009,27260,Jacksonville; FL Metropolitan Statistical Area,"Output per Person, indexed to 2000",93.327715171
2010,27260,Jacksonville; FL Metropolitan Statistical Area,"Output per Person, indexed to 2000",92.976083299
2011,27260,Jacksonville; FL Metropolitan Statistical Area,"Output per Person, indexed to 2000",91.388522528
2012,27260,Jacksonville; FL Metropolitan Statistical Area,"Output per Person, indexed to 2000",91.227554777
2013,27260,Jacksonville; FL Metropolitan Statistical Area,"Output per Person, indexed to 2000",91.972513145
2014,27260,Jacksonville; FL Metropolitan Statistical Area,"Output per Person, indexed to 2000",92.435853869
2000,27340,Jacksonville; NC Metropolitan Statistical Area,"Output per Person, indexed to 2000",0
2001,27340,Jacksonville; NC Metropolitan Statistical Area,"Output per Person, indexed to 2000",100.58454409
2002,27340,Jacksonville; NC Metropolitan Statistical Area,"Output per Person, indexed to 2000",100.00739601
2003,27340,Jacksonville; NC Metropolitan Statistical Area,"Output per Person, indexed to 2000",101.31418927
2004,27340,Jacksonville; NC Metropolitan Statistical Area,"Output per Person, indexed to 2000",100.30320743
2005,27340,Jacksonville; NC Metropolitan Statistical Area,"Output per Person, indexed to 2000",102.7534037
2006,27340,Jacksonville; NC Metropolitan Statistical Area,"Output per Person, indexed to 2000",104.3464808
2007,27340,Jacksonville; NC Metropolitan Statistical Area,"Output per Person, indexed to 2000",106.03398176
2008,27340,Jacksonville; NC Metropolitan Statistical Area,"Output per Person, indexed to 2000",108.60137993
2009,27340,Jacksonville; NC Metropolitan Statistical Area,"Output per Person, indexed to 2000",113.34294273
2010,27340,Jacksonville; NC Metropolitan Statistical Area,"Output per Person, indexed to 2000",113.38961708
2011,27340,Jacksonville; NC Metropolitan Statistical Area,"Output per Person, indexed to 2000",116.06925253
2012,27340,Jacksonville; NC Metropolitan Statistical Area,"Output per Person, indexed to 2000",110.91459072
2013,27340,Jacksonville; NC Metropolitan Statistical Area,"Output per Person, indexed to 2000",109.24693404
2014,27340,Jacksonville; NC Metropolitan Statistical Area,"Output per Person, indexed to 2000",108.46243437
2000,27500,Janesville-Beloit; WI Metropolitan Statistical Area,"Output per Person, indexed to 2000",0
2001,27500,Janesville-Beloit; WI Metropolitan Statistical Area,"Output per Person, indexed to 2000",99.734420253
2002,27500,Janesville-Beloit; WI Metropolitan Statistical Area,"Output per Person, indexed to 2000",99.16388088
2003,27500,Janesville-Beloit; WI Metropolitan Statistical Area,"Output per Person, indexed to 2000",102.08750156
2004,27500,Janesville-Beloit; WI Metropolitan Statistical Area,"Output per Person, indexed to 2000",105.89637738
2005,27500,Janesville-Beloit; WI Metropolitan Statistical Area,"Output per Person, indexed to 2000",105.40747319
2006,27500,Janesville-Beloit; WI Metropolitan Statistical Area,"Output per Person, indexed to 2000",106.40915658
2007,27500,Janesville-Beloit; WI Metropolitan Statistical Area,"Output per Person, indexed to 2000",102.82226
2008,27500,Janesville-Beloit; WI Metropolitan Statistical Area,"Output per Person, indexed to 2000",99.177148138
2009,27500,Janesville-Beloit; WI Metropolitan Statistical Area,"Output per Person, indexed to 2000",89.787475059
2010,27500,Janesville-Beloit; WI Metropolitan Statistical Area,"Output per Person, indexed to 2000",92.46572998
2011,27500,Janesville-Beloit; WI Metropolitan Statistical Area,"Output per Person, indexed to 2000",93.407943897
2012,27500,Janesville-Beloit; WI Metropolitan Statistical Area,"Output per Person, indexed to 2000",93.520240159
2013,27500,Janesville-Beloit; WI Metropolitan Statistical Area,"Output per Person, indexed to 2000",97.173443238
2014,27500,Janesville-Beloit; WI Metropolitan Statistical Area,"Output per Person, indexed to 2000",99.561480281
2000,27620,Jefferson City; MO Metropolitan Statistical Area,"Output per Person, indexed to 2000",0
2001,27620,Jefferson City; MO Metropolitan Statistical Area,"Output per Person, indexed to 2000",99.521423557
2002,27620,Jefferson City; MO Metropolitan Statistical Area,"Output per Person, indexed to 2000",99.483498307
2003,27620,Jefferson City; MO Metropolitan Statistical Area,"Output per Person, indexed to 2000",102.41237599
2004,27620,Jefferson City; MO Metropolitan Statistical Area,"Output per Person, indexed to 2000",104.74104418
2005,27620,Jefferson City; MO Metropolitan Statistical Area,"Output per Person, indexed to 2000",103.57869619
2006,27620,Jefferson City; MO Metropolitan Statistical Area,"Output per Person, indexed to 2000",102.8520691
2007,27620,Jefferson City; MO Metropolitan Statistical Area,"Output per Person, indexed to 2000",101.8572447
2008,27620,Jefferson City; MO Metropolitan Statistical Area,"Output per Person, indexed to 2000",102.7535111
2009,27620,Jefferson City; MO Metropolitan Statistical Area,"Output per Person, indexed to 2000",102.16787694
2010,27620,Jefferson City; MO Metropolitan Statistical Area,"Output per Person, indexed to 2000",100.48087312
2011,27620,Jefferson City; MO Metropolitan Statistical Area,"Output per Person, indexed to 2000",98.187914589
2012,27620,Jefferson City; MO Metropolitan Statistical Area,"Output per Person, indexed to 2000",98.85343983
2013,27620,Jefferson City; MO Metropolitan Statistical Area,"Output per Person, indexed to 2000",101.368511
2014,27620,Jefferson City; MO Metropolitan Statistical Area,"Output per Person, indexed to 2000",100.60143791
2000,27740,Johnson City; TN Metropolitan Statistical Area,"Output per Person, indexed to 2000",0
2001,27740,Johnson City; TN Metropolitan Statistical Area,"Output per Person, indexed to 2000",101.21922664
2002,27740,Johnson City; TN Metropolitan Statistical Area,"Output per Person, indexed to 2000",106.20140664
2003,27740,Johnson City; TN Metropolitan Statistical Area,"Output per Person, indexed to 2000",112.43143089
2004,27740,Johnson City; TN Metropolitan Statistical Area,"Output per Person, indexed to 2000",118.65707451
2005,27740,Johnson City; TN Metropolitan Statistical Area,"Output per Person, indexed to 2000",117.06737506
2006,27740,Johnson City; TN Metropolitan Statistical Area,"Output per Person, indexed to 2000",115.62174629
2007,27740,Johnson City; TN Metropolitan Statistical Area,"Output per Person, indexed to 2000",113.98426002
2008,27740,Johnson City; TN Metropolitan Statistical Area,"Output per Person, indexed to 2000",116.08247696
2009,27740,Johnson City; TN Metropolitan Statistical Area,"Output per Person, indexed to 2000",113.83842674
2010,27740,Johnson City; TN Metropolitan Statistical Area,"Output per Person, indexed to 2000",108.44133131
2011,27740,Johnson City; TN Metropolitan Statistical Area,"Output per Person, indexed to 2000",110.26470334
2012,27740,Johnson City; TN Metropolitan Statistical Area,"Output per Person, indexed to 2000",112.74708544
2013,27740,Johnson City; TN Metropolitan Statistical Area,"Output per Person, indexed to 2000",113.21940288
2014,27740,Johnson City; TN Metropolitan Statistical Area,"Output per Person, indexed to 2000",114.94580621
2000,27780,Johnstown; PA Metropolitan Statistical Area,"Output per Person, indexed to 2000",0
2001,27780,Johnstown; PA Metropolitan Statistical Area,"Output per Person, indexed to 2000",98.901525616
2002,27780,Johnstown; PA Metropolitan Statistical Area,"Output per Person, indexed to 2000",95.957871956
2003,27780,Johnstown; PA Metropolitan Statistical Area,"Output per Person, indexed to 2000",97.218926535
2004,27780,Johnstown; PA Metropolitan Statistical Area,"Output per Person, indexed to 2000",99.617712941
2005,27780,Johnstown; PA Metropolitan Statistical Area,"Output per Person, indexed to 2000",101.05321278
2006,27780,Johnstown; PA Metropolitan Statistical Area,"Output per Person, indexed to 2000",103.6806809
2007,27780,Johnstown; PA Metropolitan Statistical Area,"Output per Person, indexed to 2000",104.48228882
2008,27780,Johnstown; PA Metropolitan Statistical Area,"Output per Person, indexed to 2000",105.6228179
2009,27780,Johnstown; PA Metropolitan Statistical Area,"Output per Person, indexed to 2000",103.37033534
2010,27780,Johnstown; PA Metropolitan Statistical Area,"Output per Person, indexed to 2000",106.19150865
2011,27780,Johnstown; PA Metropolitan Statistical Area,"Output per Person, indexed to 2000",108.67680894
2012,27780,Johnstown; PA Metropolitan Statistical Area,"Output per Person, indexed to 2000",108.31265542
2013,27780,Johnstown; PA Metropolitan Statistical Area,"Output per Person, indexed to 2000",108.78032123
2014,27780,Johnstown; PA Metropolitan Statistical Area,"Output per Person, indexed to 2000",109.48075178
2000,27860,Jonesboro; AR Metropolitan Statistical Area,"Output per Person, indexed to 2000",0
2001,27860,Jonesboro; AR Metropolitan Statistical Area,"Output per Person, indexed to 2000",98.711597819
2002,27860,Jonesboro; AR Metropolitan Statistical Area,"Output per Person, indexed to 2000",101.6545283
